Record_ID,Equipment_ID,Equipment_Type,Site,Month,Day_of_Week,Weather,Rental_Days,Engine_Hours,Idle_Hours,Current_Rentals,Available_Equipment,Previous_Demand,Predicted_Demand
18359,EQX1359,Backhoe Loader,Bhopal Quarry,July,Thursday,Stormy,16,118,26,77,52,78,91
18360,EQX1360,Excavator,Bhopal Quarry,October,Sunday,Cloudy,8,102,46,17,60,25,22
18361,EQX1361,Grader,Chennai Metro,August,Tuesday,Cloudy,11,97,51,35,54,33,42
18362,EQX1362,Wheel Loader,Bengaluru Airport,October,Wednesday,Cloudy,8,88,19,71,43,68,72
18363,EQX1363,Grader,Pune Highway,April,Sunday,Sunny,12,126,5,52,12,40,54
18364,EQX1364,Dump Truck,Lucknow Expressway,June,Monday,Sunny,4,28,1,88,51,87,106
18365,EQX1365,Wheel Loader,Indore Logistics,March,Thursday,Cloudy,8,82,34,97,35,112,118
18366,EQX1366,Backhoe Loader,Ahmedabad SEZ,October,Friday,Cloudy,16,198,56,72,35,73,76
18367,EQX1367,Backhoe Loader,Kochi Harbor,October,Tuesday,Cloudy,1,11,57,104,23,97,104
18368,EQX1368,Excavator,Patna Bridge,January,Tuesday,Foggy,11,103,0,18,58,15,13
18369,EQX1369,Excavator,Hyderabad Ring Road,December,Monday,Cloudy,15,128,7,41,11,50,53
18370,EQX1370,Excavator,Mumbai Port,May,Monday,Sunny,29,329,24,40,48,39,51
18371,EQX1371,Dump Truck,Lucknow Expressway,February,Sunday,Sunny,10,97,0,26,56,32,36
18372,EQX1372,Grader,Bhopal Quarry,November,Thursday,Sunny,19,212,50,30,29,19,24
18373,EQX1373,Grader,Hyderabad Ring Road,May,Sunday,Sunny,25,225,5,69,7,74,92
18374,EQX1374,Crane,Jaipur Smart City,January,Thursday,Cloudy,12,104,59,108,18,101,109
18375,EQX1375,Roller,Bengaluru Airport,April,Monday,Hot,19,239,4,64,24,60,70
18376,EQX1376,Excavator,Goa Port,April,Thursday,Cloudy,2,48,29,38,31,31,37
18377,EQX1377,Crane,Hyderabad Ring Road,October,Friday,Sunny,15,121,3,101,36,116,129
18378,EQX1378,Dump Truck,Kolkata Dock,June,Sunday,Sunny,18,205,28,91,49,84,102
18379,EQX1379,Bulldozer,Kochi Harbor,March,Monday,Sunny,20,167,32,73,11,71,81
18380,EQX1380,Backhoe Loader,Ahmedabad SEZ,September,Friday,Cloudy,6,63,0,101,30,91,105
18381,EQX1381,Roller,Chennai Metro,July,Sunday,Stormy,10,82,26,28,31,23,32
18382,EQX1382,Grader,Indore Logistics,March,Saturday,Cloudy,4,46,20,84,12,85,92
18383,EQX1383,Backhoe Loader,Mysuru Township,October,Monday,Cloudy,16,175,22,41,28,49,51
18384,EQX1384,Grader,Patna Bridge,July,Friday,Cloudy,23,255,17,49,37,54,68
18385,EQX1385,Wheel Loader,Kolkata Dock,April,Saturday,Sunny,2,21,29,58,38,63,76
18386,EQX1386,Grader,Kochi Harbor,January,Thursday,Foggy,20,221,0,90,14,95,103
18387,EQX1387,Excavator,Kochi Harbor,April,Thursday,Cloudy,4,56,11,65,57,63,71
18388,EQX1388,Backhoe Loader,Bengaluru Airport,March,Sunday,Sunny,30,330,7,51,33,44,52
18389,EQX1389,Excavator,Coimbatore Plant,May,Sunday,Hot,2,23,52,5,47,5,8
18390,EQX1390,Backhoe Loader,Delhi NCR,July,Saturday,Rainy,1,31,60,45,10,41,54
18391,EQX1391,Grader,Nagpur Mine,October,Saturday,Sunny,26,313,12,93,20,84,96
18392,EQX1392,Dump Truck,Mysuru Township,August,Tuesday,Cloudy,3,49,33,119,58,119,137
18393,EQX1393,Backhoe Loader,Delhi NCR,September,Monday,Sunny,1,34,67,98,35,106,123
18394,EQX1394,Backhoe Loader,Kochi Harbor,May,Friday,Sunny,22,162,0,117,4,110,133
18395,EQX1395,Grader,Surat Industrial,December,Saturday,Cloudy,6,79,64,111,41,99,106
18396,EQX1396,Bulldozer,Kochi Harbor,February,Sunday,Sunny,11,114,48,115,22,126,139
18397,EQX1397,Bulldozer,Chennai Metro,December,Thursday,Foggy,13,98,10,51,47,58,60
18398,EQX1398,Dump Truck,Pune Highway,October,Wednesday,Cloudy,18,164,0,84,25,74,81
18399,EQX1399,Bulldozer,Pune Highway,December,Thursday,Cloudy,26,290,34,95,10,91,98
18400,EQX1400,Roller,Patna Bridge,August,Sunday,Cloudy,19,184,4,98,34,102,119
18401,EQX1401,Backhoe Loader,Coimbatore Plant,May,Thursday,Sunny,30,234,12,78,5,83,102
18402,EQX1402,Dump Truck,Bhopal Quarry,November,Tuesday,Foggy,11,106,53,98,34,87,93
18403,EQX1403,Grader,Surat Industrial,February,Saturday,Cloudy,9,98,25,113,45,124,132
18404,EQX1404,Grader,Ahmedabad SEZ,October,Wednesday,Cloudy,1,13,51,106,22,92,99
18405,EQX1405,Dump Truck,Vizag Port,November,Monday,Foggy,20,127,0,101,39,93,101
18406,EQX1406,Excavator,Mumbai Port,October,Sunday,Sunny,6,82,54,20,33,12,15
18407,EQX1407,Roller,Surat Industrial,April,Thursday,Sunny,11,141,0,83,35,91,107
18408,EQX1408,Grader,Kochi Harbor,April,Monday,Sunny,6,53,56,96,7,91,108
18409,EQX1409,Excavator,Indore Logistics,July,Friday,Cloudy,10,76,22,78,41,80,97
18410,EQX1410,Grader,Vizag Port,April,Sunday,Hot,14,139,41,24,24,21,25
18411,EQX1411,Excavator,Ahmedabad SEZ,June,Thursday,Rainy,16,192,37,79,33,71,83
18412,EQX1412,Bulldozer,Kochi Harbor,May,Sunday,Hot,29,271,0,73,42,86,98
18413,EQX1413,Backhoe Loader,Jaipur Smart City,April,Thursday,Hot,19,135,0,50,46,56,63
18414,EQX1414,Excavator,Patna Bridge,April,Thursday,Cloudy,25,161,41,69,12,74,84
18415,EQX1415,Bulldozer,Delhi NCR,February,Monday,Cloudy,3,27,24,107,9,92,101
18416,EQX1416,Backhoe Loader,Indore Logistics,January,Friday,Foggy,24,206,25,105,55,94,101
18417,EQX1417,Grader,Mysuru Township,May,Monday,Sunny,11,131,0,83,53,71,88
18418,EQX1418,Wheel Loader,Vizag Port,December,Friday,Foggy,1,12,28,9,34,21,19
18419,EQX1419,Grader,Goa Port,April,Tuesday,Hot,3,33,67,59,60,64,69
18420,EQX1420,Backhoe Loader,Coimbatore Plant,October,Saturday,Sunny,7,101,0,15,38,16,20
18421,EQX1421,Dump Truck,Lucknow Expressway,February,Friday,Sunny,13,177,20,12,34,20,23
18422,EQX1422,Excavator,Coimbatore Plant,September,Sunday,Cloudy,4,55,65,89,57,78,88
18423,EQX1423,Dump Truck,Kolkata Dock,August,Saturday,Cloudy,16,199,56,53,49,44,55
18424,EQX1424,Dump Truck,Kolkata Dock,October,Saturday,Sunny,20,182,15,98,57,113,124
18425,EQX1425,Grader,Surat Industrial,April,Wednesday,Cloudy,3,35,43,67,56,77,84
18426,EQX1426,Excavator,Jaipur Smart City,November,Monday,Sunny,26,310,0,90,56,79,90
18427,EQX1427,Crane,Ahmedabad SEZ,January,Sunday,Sunny,16,142,40,38,30,23,29
18428,EQX1428,Bulldozer,Mysuru Township,October,Sunday,Sunny,29,227,0,54,26,66,75
18429,EQX1429,Backhoe Loader,Goa Port,August,Saturday,Rainy,25,156,34,55,57,69,79
18430,EQX1430,Crane,Chennai Metro,May,Sunday,Sunny,25,217,33,71,16,84,101
18431,EQX1431,Grader,Mumbai Port,October,Sunday,Sunny,30,367,31,101,44,100,111
18432,EQX1432,Excavator,Jaipur Smart City,March,Friday,Cloudy,3,55,32,69,29,54,58
18433,EQX1433,Bulldozer,Jaipur Smart City,February,Saturday,Cloudy,18,179,0,95,13,98,106
18434,EQX1434,Excavator,Ahmedabad SEZ,February,Saturday,Cloudy,20,206,0,64,41,52,56
18435,EQX1435,Grader,Jaipur Smart City,August,Monday,Rainy,3,24,8,109,43,115,132
18436,EQX1436,Bulldozer,Mysuru Township,September,Friday,Sunny,18,121,0,34,17,44,57
18437,EQX1437,Excavator,Bhopal Quarry,August,Sunday,Cloudy,2,34,12,41,23,45,57
18438,EQX1438,Backhoe Loader,Surat Industrial,September,Thursday,Rainy,18,129,38,29,51,29,33
18439,EQX1439,Dump Truck,Surat Industrial,May,Friday,Sunny,7,63,5,101,21,86,106
18440,EQX1440,Roller,Chennai Metro,December,Friday,Cloudy,21,203,0,24,35,19,19
18441,EQX1441,Bulldozer,Goa Port,February,Thursday,Cloudy,10,108,34,98,52,101,107
18442,EQX1442,Backhoe Loader,Jaipur Smart City,February,Monday,Sunny,6,54,24,33,3,32,39
18443,EQX1443,Backhoe Loader,Goa Port,July,Wednesday,Rainy,2,19,42,85,28,97,113
18444,EQX1444,Crane,Coimbatore Plant,May,Saturday,Hot,30,316,21,5,59,5,8
18445,EQX1445,Backhoe Loader,Goa Port,March,Tuesday,Sunny,10,118,0,15,5,16,22
18446,EQX1446,Bulldozer,Delhi NCR,September,Tuesday,Rainy,20,130,50,51,48,51,57
18447,EQX1447,Excavator,Patna Bridge,February,Monday,Sunny,6,63,46,118,56,105,117
18448,EQX1448,Roller,Goa Port,January,Saturday,Foggy,3,38,31,104,11,115,123
18449,EQX1449,Backhoe Loader,Kochi Harbor,October,Sunday,Cloudy,11,116,40,69,35,72,75
18450,EQX1450,Wheel Loader,Coimbatore Plant,March,Tuesday,Cloudy,23,153,20,82,27,86,92
18451,EQX1451,Roller,Ahmedabad SEZ,August,Tuesday,Rainy,14,129,0,108,9,97,116
18452,EQX1452,Wheel Loader,Kolkata Dock,March,Thursday,Sunny,1,25,7,62,59,73,81
18453,EQX1453,Excavator,Ahmedabad SEZ,June,Sunday,Cloudy,4,53,12,34,12,19,29
18454,EQX1454,Grader,Ahmedabad SEZ,July,Wednesday,Rainy,28,276,0,63,35,70,85
18455,EQX1455,Wheel Loader,Delhi NCR,June,Sunday,Sunny,1,20,0,23,17,20,34
18456,EQX1456,Dump Truck,Jaipur Smart City,October,Tuesday,Cloudy,19,205,52,97,11,104,111
18457,EQX1457,Wheel Loader,Coimbatore Plant,November,Thursday,Sunny,26,242,13,19,13,22,27
18458,EQX1458,Roller,Bhopal Quarry,December,Friday,Foggy,16,114,55,48,36,37,38
18459,EQX1459,Wheel Loader,Vizag Port,August,Monday,Cloudy,13,113,31,103,23,100,118
18460,EQX1460,Backhoe Loader,Indore Logistics,May,Thursday,Hot,7,80,12,6,25,13,18
18461,EQX1461,Dump Truck,Lucknow Expressway,October,Monday,Cloudy,30,350,0,94,36,108,115
18462,EQX1462,Excavator,Nagpur Mine,February,Tuesday,Sunny,9,67,12,69,52,77,85
18463,EQX1463,Excavator,Indore Logistics,May,Thursday,Sunny,6,60,27,83,51,85,101
18464,EQX1464,Backhoe Loader,Hyderabad Ring Road,August,Thursday,Rainy,8,76,28,65,28,54,67
18465,EQX1465,Excavator,Bhopal Quarry,July,Tuesday,Cloudy,19,227,19,114,21,103,124
18466,EQX1466,Bulldozer,Vizag Port,February,Saturday,Sunny,30,339,0,112,50,116,129
18467,EQX1467,Backhoe Loader,Lucknow Expressway,March,Wednesday,Sunny,2,39,6,69,2,68,79
18468,EQX1468,Roller,Mysuru Township,April,Tuesday,Sunny,4,48,45,105,56,93,109
18469,EQX1469,Dump Truck,Kochi Harbor,August,Saturday,Cloudy,26,331,0,17,7,21,32
18470,EQX1470,Excavator,Surat Industrial,January,Wednesday,Foggy,15,101,50,71,24,68,72
18471,EQX1471,Wheel Loader,Patna Bridge,November,Saturday,Sunny,21,172,45,103,53,105,116
18472,EQX1472,Wheel Loader,Lucknow Expressway,April,Friday,Sunny,17,219,30,59,14,60,74
18473,EQX1473,Roller,Surat Industrial,July,Sunday,Rainy,4,60,44,39,42,32,43
18474,EQX1474,Excavator,Patna Bridge,September,Tuesday,Cloudy,20,201,21,66,60,78,86
18475,EQX1475,Crane,Hyderabad Ring Road,March,Wednesday,Sunny,11,125,40,49,57,41,46
18476,EQX1476,Roller,Kochi Harbor,May,Saturday,Hot,24,155,36,11,25,13,18
18477,EQX1477,Excavator,Vizag Port,March,Sunday,Cloudy,29,271,36,91,21,99,105
18478,EQX1478,Backhoe Loader,Ahmedabad SEZ,September,Friday,Rainy,19,234,0,63,5,71,82
18479,EQX1479,Backhoe Loader,Delhi NCR,May,Sunday,Hot,5,66,27,70,31,62,73
18480,EQX1480,Wheel Loader,Jaipur Smart City,June,Wednesday,Rainy,13,139,22,93,5,101,116
18481,EQX1481,Roller,Mumbai Port,October,Monday,Sunny,17,215,6,59,48,58,66
18482,EQX1482,Dump Truck,Mysuru Township,January,Thursday,Cloudy,3,54,66,47,42,52,52
18483,EQX1483,Dump Truck,Hyderabad Ring Road,February,Wednesday,Cloudy,29,341,0,9,51,5,3
18484,EQX1484,Backhoe Loader,Kochi Harbor,December,Sunday,Sunny,22,169,36,43,17,45,52
18485,EQX1485,Roller,Lucknow Expressway,October,Tuesday,Cloudy,4,46,64,8,41,9,5
18486,EQX1486,Crane,Bhopal Quarry,January,Tuesday,Cloudy,16,136,25,76,8,77,83
18487,EQX1487,Crane,Goa Port,November,Saturday,Foggy,11,88,0,6,22,5,4
18488,EQX1488,Dump Truck,Ahmedabad SEZ,April,Thursday,Hot,1,17,14,66,56,73,81
18489,EQX1489,Crane,Kolkata Dock,November,Monday,Sunny,9,132,41,76,27,77,87
18490,EQX1490,Excavator,Delhi NCR,April,Monday,Sunny,24,182,29,94,17,85,102
18491,EQX1491,Wheel Loader,Surat Industrial,June,Sunday,Cloudy,29,221,31,42,9,27,37
18492,EQX1492,Grader,Kolkata Dock,April,Saturday,Cloudy,2,33,26,43,16,33,40
18493,EQX1493,Bulldozer,Kolkata Dock,July,Tuesday,Cloudy,21,241,0,82,31,91,109
18494,EQX1494,Crane,Delhi NCR,May,Thursday,Sunny,21,256,9,100,54,94,113
18495,EQX1495,Dump Truck,Ahmedabad SEZ,November,Thursday,Foggy,24,202,6,100,22,90,98
18496,EQX1496,Backhoe Loader,Kolkata Dock,July,Tuesday,Rainy,8,97,28,42,59,53,64
18497,EQX1497,Wheel Loader,Ahmedabad SEZ,December,Friday,Foggy,3,45,39,45,21,31,33
18498,EQX1498,Grader,Kochi Harbor,July,Friday,Stormy,12,114,34,11,13,17,25
18499,EQX1499,Excavator,Lucknow Expressway,May,Friday,Hot,17,201,2,96,26,83,98
18500,EQX1000,Roller,Jaipur Smart City,March,Thursday,Sunny,1,34,54,79,18,91,101
18501,EQX1001,Grader,Vizag Port,November,Sunday,Sunny,22,267,0,23,58,19,23
18502,EQX1002,Grader,Bhopal Quarry,October,Saturday,Sunny,2,37,19,55,46,51,58
18503,EQX1003,Roller,Vizag Port,November,Saturday,Foggy,16,131,36,107,53,94,100
18504,EQX1004,Bulldozer,Lucknow Expressway,February,Tuesday,Cloudy,25,177,0,36,47,21,22
18505,EQX1005,Excavator,Ahmedabad SEZ,August,Sunday,Rainy,1,20,19,103,19,98,115
18506,EQX1006,Crane,Bhopal Quarry,July,Thursday,Rainy,18,160,35,92,39,105,122
18507,EQX1007,Dump Truck,Goa Port,April,Friday,Cloudy,10,135,50,103,55,104,115
18508,EQX1008,Excavator,Hyderabad Ring Road,February,Tuesday,Cloudy,8,98,50,62,22,51,54
18509,EQX1009,Bulldozer,Coimbatore Plant,June,Thursday,Sunny,30,288,27,22,16,16,29
18510,EQX1010,Crane,Jaipur Smart City,January,Sunday,Sunny,1,7,19,23,59,23,26
18511,EQX1011,Roller,Surat Industrial,May,Wednesday,Sunny,11,75,21,84,16,74,92
18512,EQX1012,Wheel Loader,Ahmedabad SEZ,May,Saturday,Sunny,28,170,0,47,35,45,59
18513,EQX1013,Crane,Indore Logistics,March,Monday,Cloudy,10,72,40,50,39,55,56
18514,EQX1014,Bulldozer,Hyderabad Ring Road,July,Wednesday,Rainy,7,73,32,57,55,58,70
18515,EQX1015,Roller,Lucknow Expressway,October,Thursday,Cloudy,19,245,0,58,8,57,62
18516,EQX1016,Wheel Loader,Surat Industrial,December,Saturday,Sunny,10,120,57,114,17,105,118
18517,EQX1017,Excavator,Kolkata Dock,May,Wednesday,Sunny,4,33,30,66,2,68,85
18518,EQX1018,Excavator,Patna Bridge,February,Monday,Sunny,18,129,39,36,57,29,33
18519,EQX1019,Excavator,Ahmedabad SEZ,January,Sunday,Foggy,12,133,55,24,32,14,13
18520,EQX1020,Backhoe Loader,Pune Highway,August,Friday,Rainy,9,104,29,120,24,123,141
18521,EQX1021,Wheel Loader,Mysuru Township,January,Sunday,Sunny,25,279,32,53,30,55,62
18522,EQX1022,Bulldozer,Kolkata Dock,May,Saturday,Hot,14,158,5,85,56,98,110
18523,EQX1023,Dump Truck,Pune Highway,June,Monday,Sunny,5,49,24,32,13,24,38
18524,EQX1024,Crane,Kochi Harbor,May,Tuesday,Hot,27,225,43,103,43,109,122
18525,EQX1025,Roller,Mysuru Township,November,Sunday,Foggy,10,69,56,68,34,55,58
18526,EQX1026,Grader,Coimbatore Plant,August,Monday,Cloudy,11,126,46,15,53,5,12
18527,EQX1027,Roller,Kolkata Dock,December,Tuesday,Cloudy,3,46,65,44,53,49,48
18528,EQX1028,Backhoe Loader,Goa Port,January,Saturday,Foggy,4,60,0,43,8,30,33
18529,EQX1029,Grader,Mumbai Port,January,Friday,Cloudy,27,291,11,11,10,5,5
18530,EQX1030,Crane,Surat Industrial,March,Monday,Cloudy,13,170,55,34,9,26,27
18531,EQX1031,Roller,Goa Port,May,Friday,Hot,19,138,52,113,48,104,118
18532,EQX1032,Crane,Bhopal Quarry,December,Saturday,Cloudy,16,123,25,12,45,5,3
18533,EQX1033,Roller,Nagpur Mine,January,Thursday,Foggy,12,120,22,63,20,50,54
18534,EQX1034,Bulldozer,Chennai Metro,June,Saturday,Cloudy,1,15,20,14,25,8,15
18535,EQX1035,Crane,Surat Industrial,August,Tuesday,Cloudy,25,259,27,103,30,97,114
18536,EQX1036,Excavator,Bengaluru Airport,June,Monday,Cloudy,20,223,48,24,13,39,47
18537,EQX1037,Bulldozer,Chennai Metro,September,Sunday,Rainy,18,178,39,111,59,125,136
18538,EQX1038,Wheel Loader,Jaipur Smart City,February,Friday,Cloudy,22,230,2,99,11,112,121
18539,EQX1039,Backhoe Loader,Mysuru Township,January,Monday,Cloudy,19,215,53,42,47,47,47
18540,EQX1040,Bulldozer,Indore Logistics,November,Wednesday,Sunny,14,178,3,90,59,84,94
18541,EQX1041,Bulldozer,Chennai Metro,December,Thursday,Foggy,28,292,0,35,4,22,25
18542,EQX1042,Grader,Coimbatore Plant,December,Tuesday,Sunny,11,127,18,98,5,98,112
18543,EQX1043,Backhoe Loader,Vizag Port,November,Friday,Cloudy,12,96,40,23,20,31,31
18544,EQX1044,Excavator,Mumbai Port,June,Sunday,Rainy,30,261,17,54,5,50,61
18545,EQX1045,Roller,Mumbai Port,April,Sunday,Hot,2,39,1,92,3,85,99
18546,EQX1046,Bulldozer,Ahmedabad SEZ,December,Sunday,Sunny,13,123,29,5,43,6,8
18547,EQX1047,Backhoe Loader,Bengaluru Airport,October,Friday,Sunny,5,45,46,51,54,38,44
18548,EQX1048,Excavator,Mysuru Township,July,Saturday,Stormy,25,219,21,44,2,33,45
18549,EQX1049,Bulldozer,Indore Logistics,December,Saturday,Foggy,11,139,22,63,55,71,73
18550,EQX1050,Excavator,Chennai Metro,December,Wednesday,Sunny,11,106,47,94,20,98,109
18551,EQX1051,Backhoe Loader,Indore Logistics,August,Friday,Cloudy,13,120,0,51,14,54,68
18552,EQX1052,Bulldozer,Kolkata Dock,September,Saturday,Rainy,15,126,50,74,11,80,90
18553,EQX1053,Dump Truck,Mumbai Port,November,Monday,Foggy,10,85,26,110,49,101,108
18554,EQX1054,Wheel Loader,Kochi Harbor,December,Friday,Cloudy,15,109,56,70,27,80,83
18555,EQX1055,Excavator,Hyderabad Ring Road,August,Sunday,Cloudy,27,257,18,27,53,16,25
18556,EQX1056,Roller,Ahmedabad SEZ,July,Wednesday,Rainy,16,146,32,41,14,50,63
18557,EQX1057,Wheel Loader,Jaipur Smart City,April,Saturday,Hot,1,16,3,70,55,66,75
18558,EQX1058,Backhoe Loader,Jaipur Smart City,November,Tuesday,Cloudy,14,183,31,102,54,89,95
18559,EQX1059,Crane,Jaipur Smart City,April,Monday,Cloudy,7,103,48,11,19,14,17
18560,EQX1060,Excavator,Bhopal Quarry,August,Tuesday,Rainy,14,133,25,103,14,98,115
18561,EQX1061,Excavator,Jaipur Smart City,October,Sunday,Sunny,12,120,49,95,36,109,120
18562,EQX1062,Roller,Pune Highway,October,Tuesday,Sunny,27,346,25,36,25,38,44
18563,EQX1063,Crane,Bhopal Quarry,May,Wednesday,Sunny,9,90,45,62,27,62,77
18564,EQX1064,Grader,Lucknow Expressway,November,Monday,Cloudy,29,257,43,118,6,115,125
18565,EQX1065,Crane,Lucknow Expressway,June,Saturday,Sunny,17,133,2,15,34,5,17
18566,EQX1066,Excavator,Bhopal Quarry,December,Tuesday,Sunny,11,133,0,81,52,85,95
18567,EQX1067,Crane,Chennai Metro,March,Monday,Cloudy,30,201,0,81,2,76,84
18568,EQX1068,Crane,Vizag Port,January,Wednesday,Foggy,23,212,0,11,32,16,15
18569,EQX1069,Crane,Ahmedabad SEZ,January,Wednesday,Cloudy,26,218,11,23,58,35,34
18570,EQX1070,Backhoe Loader,Kolkata Dock,July,Thursday,Cloudy,10,128,56,90,44,88,105
18571,EQX1071,Wheel Loader,Jaipur Smart City,September,Monday,Rainy,13,153,0,43,57,49,55
18572,EQX1072,Bulldozer,Bhopal Quarry,December,Tuesday,Sunny,25,300,0,100,46,108,120
18573,EQX1073,Grader,Ahmedabad SEZ,July,Sunday,Stormy,5,45,0,107,10,117,136
18574,EQX1074,Grader,Chennai Metro,November,Friday,Foggy,10,65,7,28,21,16,17
18575,EQX1075,Crane,Surat Industrial,September,Wednesday,Sunny,14,176,14,22,27,37,48
18576,EQX1076,Backhoe Loader,Goa Port,April,Monday,Cloudy,13,85,7,82,53,77,87
18577,EQX1077,Dump Truck,Mumbai Port,September,Tuesday,Sunny,13,143,43,36,5,35,48
18578,EQX1078,Crane,Indore Logistics,September,Thursday,Sunny,13,168,13,87,5,91,110
18579,EQX1079,Backhoe Loader,Delhi NCR,March,Wednesday,Cloudy,12,132,0,33,53,47,47
18580,EQX1080,Grader,Patna Bridge,June,Monday,Rainy,19,130,40,111,31,107,122
18581,EQX1081,Grader,Chennai Metro,March,Sunday,Sunny,2,20,16,39,3,27,35
18582,EQX1082,Dump Truck,Kolkata Dock,September,Tuesday,Rainy,8,91,20,47,16,50,58
18583,EQX1083,Roller,Kochi Harbor,October,Saturday,Sunny,24,217,0,5,51,5,7
18584,EQX1084,Crane,Vizag Port,November,Saturday,Sunny,3,41,1,8,5,11,16
18585,EQX1085,Dump Truck,Surat Industrial,April,Tuesday,Sunny,12,167,0,10,53,5,13
18586,EQX1086,Dump Truck,Mysuru Township,July,Thursday,Rainy,1,28,9,108,47,108,127
18587,EQX1087,Crane,Kochi Harbor,September,Friday,Rainy,22,216,3,28,15,34,40
18588,EQX1088,Bulldozer,Pune Highway,March,Thursday,Sunny,2,29,62,52,21,41,48
18589,EQX1089,Dump Truck,Surat Industrial,November,Tuesday,Foggy,25,265,0,57,47,50,53
18590,EQX1090,Bulldozer,Hyderabad Ring Road,December,Tuesday,Cloudy,28,271,38,113,54,104,111
18591,EQX1091,Backhoe Loader,Coimbatore Plant,January,Saturday,Sunny,13,133,0,57,17,63,72
18592,EQX1092,Backhoe Loader,Bengaluru Airport,May,Thursday,Sunny,3,43,5,20,13,15,28
18593,EQX1093,Dump Truck,Vizag Port,September,Tuesday,Rainy,24,192,0,87,29,74,86
18594,EQX1094,Wheel Loader,Patna Bridge,December,Friday,Foggy,5,47,0,17,15,31,31
18595,EQX1095,Bulldozer,Goa Port,June,Thursday,Cloudy,3,43,43,5,57,5,9
18596,EQX1096,Grader,Patna Bridge,June,Monday,Rainy,17,127,0,6,36,19,24
18597,EQX1097,Roller,Chennai Metro,September,Monday,Sunny,24,190,0,65,11,78,94
18598,EQX1098,Grader,Pune Highway,August,Friday,Cloudy,13,103,49,72,30,84,98
18599,EQX1099,Bulldozer,Ahmedabad SEZ,July,Friday,Cloudy,24,206,13,34,41,29,41
18600,EQX1100,Grader,Lucknow Expressway,September,Monday,Rainy,4,54,19,76,30,61,71
18601,EQX1101,Bulldozer,Delhi NCR,July,Wednesday,Cloudy,9,100,48,35,60,21,32
18602,EQX1102,Dump Truck,Surat Industrial,September,Wednesday,Rainy,24,287,0,111,32,113,127
18603,EQX1103,Bulldozer,Bhopal Quarry,November,Wednesday,Cloudy,7,68,16,72,17,85,90
18604,EQX1104,Backhoe Loader,Jaipur Smart City,November,Friday,Sunny,18,165,29,13,13,28,32
18605,EQX1105,Backhoe Loader,Patna Bridge,August,Wednesday,Cloudy,17,177,0,22,22,26,37
18606,EQX1106,Wheel Loader,Mumbai Port,August,Friday,Rainy,14,95,7,44,44,44,54
18607,EQX1107,Grader,Chennai Metro,July,Thursday,Cloudy,2,31,69,76,2,61,78
18608,EQX1108,Roller,Pune Highway,December,Wednesday,Foggy,19,243,42,50,25,48,50
18609,EQX1109,Wheel Loader,Chennai Metro,February,Tuesday,Cloudy,29,180,0,45,17,33,36
18610,EQX1110,Excavator,Bengaluru Airport,November,Saturday,Foggy,5,80,11,83,60,87,91
18611,EQX1111,Excavator,Kolkata Dock,April,Friday,Cloudy,7,58,62,6,32,16,18
18612,EQX1112,Crane,Pune Highway,December,Wednesday,Sunny,20,169,21,20,12,13,18
18613,EQX1113,Dump Truck,Bhopal Quarry,September,Thursday,Sunny,5,69,27,33,24,48,60
18614,EQX1114,Roller,Bhopal Quarry,March,Saturday,Sunny,29,174,37,114,12,119,133
18615,EQX1115,Dump Truck,Bhopal Quarry,April,Tuesday,Cloudy,16,120,31,101,40,97,109
18616,EQX1116,Dump Truck,Goa Port,October,Saturday,Sunny,14,85,30,11,17,25,29
18617,EQX1117,Wheel Loader,Kolkata Dock,October,Sunday,Sunny,25,178,46,57,4,67,76
18618,EQX1118,Bulldozer,Bengaluru Airport,March,Friday,Sunny,30,259,40,115,28,100,113
18619,EQX1119,Bulldozer,Jaipur Smart City,March,Monday,Sunny,28,269,28,75,4,79,90
18620,EQX1120,Grader,Hyderabad Ring Road,August,Friday,Cloudy,7,69,56,60,16,63,76
18621,EQX1121,Excavator,Kolkata Dock,August,Saturday,Rainy,25,297,24,110,50,111,127
18622,EQX1122,Crane,Bhopal Quarry,January,Monday,Foggy,27,348,27,36,59,51,50
18623,EQX1123,Grader,Mumbai Port,April,Wednesday,Hot,10,104,20,21,5,6,12
18624,EQX1124,Roller,Mysuru Township,August,Sunday,Cloudy,24,269,0,47,37,40,52
18625,EQX1125,Backhoe Loader,Indore Logistics,June,Tuesday,Cloudy,20,243,7,5,28,5,11
18626,EQX1126,Excavator,Nagpur Mine,July,Friday,Cloudy,27,346,0,20,5,15,28
18627,EQX1127,Excavator,Ahmedabad SEZ,July,Wednesday,Stormy,18,217,22,55,7,64,77
18628,EQX1128,Excavator,Patna Bridge,April,Thursday,Cloudy,28,332,0,21,37,36,41
18629,EQX1129,Excavator,Kolkata Dock,August,Monday,Cloudy,19,148,49,5,32,5,12
18630,EQX1130,Roller,Delhi NCR,November,Saturday,Cloudy,14,97,53,19,53,29,26
18631,EQX1131,Roller,Bengaluru Airport,September,Tuesday,Rainy,8,71,8,109,31,106,120
18632,EQX1132,Dump Truck,Hyderabad Ring Road,January,Saturday,Sunny,27,306,8,21,6,32,38
